"Gear"	"SampleDate"	"Station"	"SizeFraction"	"Dilution"	"TotalCells"	"Processor"	"ProcessDate"	"ProcessingTime"	"AmphipodProcessingTime"	"QC"	"QCDate"	"QCTime"	"Jellies"	"Fish"	"Archive"	"LabComments"
2	1/6/2010 0:00:00	"D16"	1	20.00	5					0			0	0		"detritus"
2	1/6/2010 0:00:00	"D16"	2	1.00	1					0			0	0		"Counting wheel"
2	1/6/2010 0:00:00	"M10"	1	60.00	5					0			0	0		"lots of detritus"
2	1/6/2010 0:00:00	"M10"	2	1.00	1					0			0	0		"Counting wheel; lots of detritus."
2	1/7/2010 0:00:00	"74"	1	40.00	5					0			0	0		"very heavy detritus"
2	1/7/2010 0:00:00	"74"	2	1.00	1					0			0	0		"Counting wheel"
2	1/7/2010 0:00:00	"D19"	1	10.00	5					0			0	0		"detritus"
2	1/7/2010 0:00:00	"D19"	2	1.00	1					0			0	0		"Counting wheel"
2	1/7/2010 0:00:00	"D28"	1	20.00	5					0			0	0		"detritus"
2	1/7/2010 0:00:00	"D28"	2	1.00	1					0			0	0		"Counting wheel"
2	1/8/2010 0:00:00	"48"	1	60.00	5					0			0	0		"lots of detritus"
2	1/8/2010 0:00:00	"48"	2	1.00	1					0			0	0		"Counting wheel"
2	1/8/2010 0:00:00	"54"	1	40.00	5					0			0	0		"heavy detritus"
2	1/8/2010 0:00:00	"54"	2	1.00	1					0			0	0		"Counting wheel"
2	1/8/2010 0:00:00	"60"	1	15.00	5					0			0	0		
2	1/8/2010 0:00:00	"60"	2	1.00	1					0			0	0		"Counting wheel"
2	1/8/2010 0:00:00	"64"	1	20.00	5					0			0	0		
2	1/8/2010 0:00:00	"64"	2	1.00	1					0			0	0		"Counting wheel"
2	1/8/2010 0:00:00	"EZ2"	1	95.00	5					0			0	0		"extreme detritus"
2	1/8/2010 0:00:00	"EZ2"	2	1.00	1					0			0	0		"Counting wheel; lots of detritus"
2	1/8/2010 0:00:00	"EZ6"	1	20.00	5					0			0	0		
2	1/8/2010 0:00:00	"EZ6"	2	1.00	1					0			0	0		"Counting wheel"
2	1/11/2010 0:00:00	"28"	1	20.00	5					0			0	0		
2	1/11/2010 0:00:00	"28"	2	1.00	1					0			0	0		"Counting wheel"
2	1/11/2010 0:00:00	"32"	1	35.00	5					0			0	0		
2	1/11/2010 0:00:00	"32"	2	1.00	1					0			0	0		"Counting wheel"
2	1/11/2010 0:00:00	"S42"	1	15.00	5					0			0	0		"detritus"
2	1/11/2010 0:00:00	"S42"	2	1.00	1					0			0	0		"Counting wheel"
2	1/12/2010 0:00:00	"D41"	1	30.00	5					0			0	0		"heavy detritus"
2	1/12/2010 0:00:00	"D41"	2	1.00	1					0			0	0		"Counting wheel"
2	1/12/2010 0:00:00	"D41A"	1	20.00	5					0			0	0		
2	1/12/2010 0:00:00	"D41A"	2	1.00	1					0			0	0		"Counting wheel"
2	1/12/2010 0:00:00	"D6"	1	40.00	5					0			0	0		"detritus"
2	1/12/2010 0:00:00	"D6"	2	1.00	1					0			0	0		"Counting wheel"
2	2/4/2010 0:00:00	"74"	1	60.00	5					0			0	0		"lots of detritus"
2	2/4/2010 0:00:00	"74"	2	1.00	1					0			0	0		"Counting wheel"
2	2/4/2010 0:00:00	"D19"	1	20.00	5					0			0	0		"detritus"
2	2/4/2010 0:00:00	"D19"	2	1.00	1					0			0	0		"Counting wheel"
2	2/4/2010 0:00:00	"D28"	1	20.00	5					0			0	0		"lots of detritus"
2	2/4/2010 0:00:00	"D28"	2	1.00	1					0			0	0		"Counting wheel"
2	2/5/2010 0:00:00	"86"	1	20.00	5					0			0	0		"detritus"
2	2/5/2010 0:00:00	"86"	2	1.00	1					0			0	0		"Counting wheel"
2	2/5/2010 0:00:00	"92"	1	5.00	5					0			0	0		
2	2/5/2010 0:00:00	"92"	2	1.00	1					0			0	0		"Counting wheel"
2	2/5/2010 0:00:00	"D16"	1	20.00	5					0			0	0		"detritus"
2	2/5/2010 0:00:00	"D16"	2	1.00	1					0			0	0		"Counting wheel"
2	2/5/2010 0:00:00	"M10"	1	60.00	5					0			0	0		"very heavy detritus"
2	2/5/2010 0:00:00	"M10"	2	1.00	1					0			0	0		"Counting wheel;  detritus"
2	2/8/2010 0:00:00	"48"	1	20.00	5					0			0	0		
2	2/8/2010 0:00:00	"48"	2	1.00	1					0			0	0		"Counting wheel"
2	2/8/2010 0:00:00	"54"	1	20.00	5					0			0	0		
2	2/8/2010 0:00:00	"54"	2	1.00	1					0			0	0		"Counting wheel"
2	2/8/2010 0:00:00	"60"	1	20.00	5					0			0	0		
2	2/8/2010 0:00:00	"60"	2	1.00	1					0			0	0		"Counting wheel"
2	2/8/2010 0:00:00	"64"	1	20.00	5					0			0	0		
2	2/8/2010 0:00:00	"64"	2	1.00	1					0			0	0		"Counting wheel"
2	2/9/2010 0:00:00	"28"	1	20.00	5					0			0	0		
2	2/9/2010 0:00:00	"28"	2	1.00	1					0			0	0		"Counting wheel"
2	2/9/2010 0:00:00	"32"	1	15.00	5					0			0	0		
2	2/9/2010 0:00:00	"32"	2	1.00	1					0			0	0		"Counting wheel"
2	2/9/2010 0:00:00	"D6"	1	10.00	5					0			0	0		
2	2/9/2010 0:00:00	"D6"	2	1.00	1					0			0	0		"Counting wheel"
2	2/9/2010 0:00:00	"S42"	1	20.00	5					0			0	0		
2	2/9/2010 0:00:00	"S42"	2	1.00	1					0			0	0		"Counting wheel"
2	2/10/2010 0:00:00	"2"	1	20.00	5					0			0	0		
2	2/10/2010 0:00:00	"2"	2	1.00	1					0			0	0		"Counting wheel"
2	2/10/2010 0:00:00	"325"	1	20.00	5					0			0	0		"detritus"
2	2/10/2010 0:00:00	"325"	2	1.00	1					0			0	0		"Counting wheel"
2	2/10/2010 0:00:00	"4"	1	20.00	5					0			0	0		
2	2/10/2010 0:00:00	"4"	2	1.00	1					0			0	0		"Counting wheel"
2	2/10/2010 0:00:00	"D41"	1	20.00	5					0			0	0		"lots of detritus"
2	2/10/2010 0:00:00	"D41"	2	1.00	1					0			0	0		"Counting wheel"
2	2/10/2010 0:00:00	"D41A"	1	10.00	5					0			0	0		
2	2/10/2010 0:00:00	"D41A"	2	1.00	1					0			0	0		"Counting wheel"
2	2/10/2010 0:00:00	"EZ2"	1	10.00	5					0			0	0		
2	2/10/2010 0:00:00	"EZ2"	2	1.00	1					0			0	0		"Counting wheel"
2	3/8/2010 0:00:00	"74"	1	15.00	5					0			0	0		
2	3/8/2010 0:00:00	"74"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	3/8/2010 0:00:00	"D19"	1	20.00	5					0			0	0		"S-R cells

lots of debris"
2	3/8/2010 0:00:00	"D19"	2	1.00	1					0			0	0		"Processed using the counting wheel.

Small amount of sample spilled after processing."
2	3/8/2010 0:00:00	"D28"	1	15.00	5					0			0	0		"debris"
2	3/8/2010 0:00:00	"D28"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	3/9/2010 0:00:00	"86"	1	10.00	5					0			0	0		
2	3/9/2010 0:00:00	"86"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	3/9/2010 0:00:00	"92"	1	20.00	5					0			0	0		
2	3/9/2010 0:00:00	"92"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	3/9/2010 0:00:00	"D16"	1	15.00	5					0			0	0		
2	3/9/2010 0:00:00	"D16"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	3/9/2010 0:00:00	"M10"	1	50.00	5					0			0	0		"Debris"
2	3/9/2010 0:00:00	"M10"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	3/10/2010 0:00:00	"48"	1	15.00	5					0			0	0		"debris"
2	3/10/2010 0:00:00	"48"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	3/10/2010 0:00:00	"54"	1	20.00	5					0			0	0		
2	3/10/2010 0:00:00	"54"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	3/10/2010 0:00:00	"60"	1	20.00	5					0			0	0		"Debris"
2	3/10/2010 0:00:00	"60"	2	10.00	5					0			0	0		
2	3/10/2010 0:00:00	"64"	1	20.00	5					0			0	0		"Debris"
2	3/10/2010 0:00:00	"64"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	3/10/2010 0:00:00	"EZ6"	1	20.00	5					0			0	0		
2	3/10/2010 0:00:00	"EZ6"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	3/11/2010 0:00:00	"28"	1	20.00	5					0			0	0		
2	3/11/2010 0:00:00	"28"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	3/11/2010 0:00:00	"32"	1	20.00	5					0			0	0		
2	3/11/2010 0:00:00	"32"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	3/11/2010 0:00:00	"S42"	1	80.00	5					0			0	0		"Lots of debris."
2	3/11/2010 0:00:00	"S42"	2	20.00	5					0			0	0		"Processed using the counting wheel.

Lots of large debris"
2	3/12/2010 0:00:00	"325"	1	50.00	5					0			0	0		"S-R cells"
2	3/12/2010 0:00:00	"325"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	3/12/2010 0:00:00	"4"	1	40.00	5					0			0	0		"S-R cells

debris"
2	3/12/2010 0:00:00	"4"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	3/12/2010 0:00:00	"D41"	1	60.00	5					0			0	0		"S-R cells

Debris"
2	3/12/2010 0:00:00	"D41"	2	1.00	1					0			0	0		"Processed using the counting wheel.

LOTS of sand!"
2	3/12/2010 0:00:00	"D41A"	1	40.00	5					0			0	0		"S-R cells.  Debris"
2	3/12/2010 0:00:00	"D41A"	2	1.00	1					0			0	0		"Counting wheel,  Small amount of sample spilled after processing;  as much as possible recovered"
2	3/12/2010 0:00:00	"D6"	1	20.00	5					0			0	0		
2	3/12/2010 0:00:00	"D6"	2	15.00	5					0			0	0		"Processed using the counting wheel."
2	4/5/2010 0:00:00	"74"	1	20.00	5					0			0	0		"S-R cells"
2	4/5/2010 0:00:00	"74"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/5/2010 0:00:00	"D19"	1	25.00	5					0			0	0		"S-R cells"
2	4/5/2010 0:00:00	"D19"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/5/2010 0:00:00	"D28"	1	20.00	5					0			0	0		"debris"
2	4/5/2010 0:00:00	"D28"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/6/2010 0:00:00	"86"	1	15.00	5					0			0	0		"S-R cells."
2	4/6/2010 0:00:00	"86"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/6/2010 0:00:00	"92"	1	70.00	5					0			0	0		
2	4/6/2010 0:00:00	"92"	2	20.00	5					0			0	0		"Processed using the counting wheel."
2	4/6/2010 0:00:00	"D16"	1	20.00	5					0			0	0		
2	4/6/2010 0:00:00	"D16"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/6/2010 0:00:00	"M10"	1	90.00	5					0			0	0		"Lots of debris!"
2	4/6/2010 0:00:00	"M10"	2	20.00	5					0			0	0		"Processed using the counting wheel.

Lots of debris"
2	4/7/2010 0:00:00	"48"	1	25.00	5					0			0	0		"S-R cells."
2	4/7/2010 0:00:00	"48"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/7/2010 0:00:00	"54"	1	20.00	5					0			0	0		"S-R cells"
2	4/7/2010 0:00:00	"54"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/7/2010 0:00:00	"60"	1	20.00	5					0			0	0		"Processed using the counting wheel."
2	4/7/2010 0:00:00	"60"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/7/2010 0:00:00	"64"	1	15.00	5					0			0	0		"Processed using the counting wheel."
2	4/7/2010 0:00:00	"64"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/7/2010 0:00:00	"EZ2"	1	30.00	5					0			0	0		"Debris"
2	4/7/2010 0:00:00	"EZ2"	2	1.00	1					0			0	0		"Processed using the counting wheel.
Debris"
2	4/7/2010 0:00:00	"EZ6"	1	15.00	5					0			0	0		"S-R cells"
2	4/7/2010 0:00:00	"EZ6"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/8/2010 0:00:00	"28"	1	15.00	5					0			0	0		
2	4/8/2010 0:00:00	"28"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/8/2010 0:00:00	"32"	1	40.00	5					0			0	0		
2	4/8/2010 0:00:00	"32"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/8/2010 0:00:00	"S42"	1	15.00	5					0			0	0		"S-R cells."
2	4/8/2010 0:00:00	"S42"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/9/2010 0:00:00	"4"	1	50.00	5					0			0	0		"S-R cells"
2	4/9/2010 0:00:00	"4"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/9/2010 0:00:00	"D41"	1	25.00	5					0			0	0		"S-R cells; 1 Oithona spp. Cop with enlarged urosome segment w symmetrical points.  Unfamiliar sp.?"
2	4/9/2010 0:00:00	"D41"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/9/2010 0:00:00	"D41A"	1	25.00	5					0			0	0		"S-R cells"
2	4/9/2010 0:00:00	"D41A"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	4/9/2010 0:00:00	"D6"	1	40.00	5					0			0	0		"S-R cells."
2	4/9/2010 0:00:00	"D6"	2	1.00	1					0			0	0		"Processed using the counting wheel.
3 Oithona davisae adults and the O. similis given to POD (T. Bi"
2	5/5/2010 0:00:00	"74"	1	30.00	5					0			0	0		"S-R cells.  Lots of short pieces of melosira."
2	5/5/2010 0:00:00	"74"	2	1.00	1					0			0	0		"Counting wheel"
2	5/5/2010 0:00:00	"D19"	1	40.00	5					0			0	0		"S-R cells.  Lots of melosira fibers."
2	5/5/2010 0:00:00	"D19"	2	1.00	1					0			0	0		"Counting wheel"
2	5/5/2010 0:00:00	"D28"	1	20.00	5					0			0	0		"S-R cells.  Lots of broken Melosira fibers."
2	5/5/2010 0:00:00	"D28"	2	1.00	1					0			0	0		"Counting wheel"
2	5/6/2010 0:00:00	"86"	1	60.00	5					0			0	0		"LOTS of short (broken-off) Melosira fibers."
2	5/6/2010 0:00:00	"86"	2	1.00	1					0			0	0		"Counting wheel"
2	5/6/2010 0:00:00	"92"	1	40.00	5					0			0	0		"S-R cells."
2	5/6/2010 0:00:00	"92"	2	1.00	1					0			0	0		"Processed using the counting wheel."
2	5/6/2010 0:00:00	"D16"	1	40.00	5					0			0	0		"S-R cells.
Lots of Melosira pieces."
2	5/6/2010 0:00:00	"D16"	2	1.00	1					0			0	0		"Counting wheel"
2	5/6/2010 0:00:00	"M10"	1	300.00	18					0			0	0		"LOTS of Melosira bits.
Processing time:  ~30 hours!"
2	5/6/2010 0:00:00	"M10"	2	30.00	5					0			0	0		"Counting wheel.  Lots of melosira bits."
2	5/7/2010 0:00:00	"48"	1	70.00	5					0			0	0		"S-R cells
Lots of diatoms, melosira, and other fine debris."
2	5/7/2010 0:00:00	"48"	2	15.00	5					0			0	0		"Counting wheel"
2	5/7/2010 0:00:00	"54"	1	50.00	5					0			0	0		"S-R cells.

Debris and melosira particles"
2	5/7/2010 0:00:00	"54"	2	1.00	1					0			0	0		"Counting wheel"
2	5/7/2010 0:00:00	"60"	1	30.00	5					0			0	0		"S-R cells.
Lots of short Melosirus fibers."
2	5/7/2010 0:00:00	"60"	2	1.00	1					0			0	0		"Counting wheel"
2	5/7/2010 0:00:00	"64"	1	20.00	5					0			0	0		"S-R cells."
2	5/7/2010 0:00:00	"64"	2	1.00	1					0			0	0		"Processed using the counting wheel.   Asplanchna lost after processing while taking photos.."
2	5/7/2010 0:00:00	"EZ2"	1	20.00	5					0			0	0		"S-R cells.  Lots of Melosira fibers."
2	5/7/2010 0:00:00	"EZ2"	2	1.00	1					0			0	0		"Counting wheel"
2	5/10/2010 0:00:00	"28"	1	80.00	5					0			0	0		"S-R cells.
Lots of silt and fine debris."
2	5/10/2010 0:00:00	"28"	2	15.00	5					0			0	0		"Counting wheel"
2	5/10/2010 0:00:00	"32"	1	30.00	5					0			0	0		"S-R cells.  Debris."
2	5/10/2010 0:00:00	"32"	2	1.00	1					0			0	0		"Counting wheel"
2	5/10/2010 0:00:00	"S42"	1	50.00	5					0			0	0		"lots of organic debris."
2	5/10/2010 0:00:00	"S42"	2	1.00	1					0			0	0		"Counting wheel"
2	5/11/2010 0:00:00	"2"	1	80.00	5					0			0	0		"Old S-R cells"
2	5/11/2010 0:00:00	"2"	2	15.00	5					0			0	0		"Counting wheel"
2	5/11/2010 0:00:00	"4"	1	60.00	5					0			0	0		"Old S-R cells;  clumping debris."
2	5/11/2010 0:00:00	"4"	2	1.00	1					0			0	0		"Counting wheel."
2	5/11/2010 0:00:00	"D41"	1	80.00	5					0			0	0		"Old S-W cells."
2	5/11/2010 0:00:00	"D41"	2	15.00	5					0			0	0		"Counting wheel"
2	5/11/2010 0:00:00	"D41A"	1	80.00	5					0			0	0		"Lots of ciliates."
2	5/11/2010 0:00:00	"D41A"	2	15.00	5					0			0	0		"Counting wheel"
2	5/11/2010 0:00:00	"D6"	1	100.00	6					0			0	0		"S-R cells.
Lots of silt and fine debris."
2	5/11/2010 0:00:00	"D6"	2	15.00	5					0			0	0		"Counting wheel"
2	6/2/2010 0:00:00	"74"	1	40.00	5					0			0	0		"S-R cells  Lots of Melosira bits and other debris."
2	6/2/2010 0:00:00	"74"	2	1.00	1					0			0	0		"Counting wheel"
2	6/2/2010 0:00:00	"D19"	1	20.00	5					0			0	0		"S-R cells."
2	6/2/2010 0:00:00	"D19"	2	1.00	1					0			0	0		"Counting wheel"
2	6/2/2010 0:00:00	"D28"	1	20.00	5					0			0	0		"S-R cells"
2	6/2/2010 0:00:00	"D28"	2	1.00	1					0			0	0		"Counting wheel"
2	6/3/2010 0:00:00	"86"	1	15.00	5					0			0	0		"S-R cells"
2	6/3/2010 0:00:00	"86"	2	1.00	1					0			0	0		"Counting wheel"
2	6/3/2010 0:00:00	"92"	1	15.00	5					0			0	0		"S-R cells

Silt/debris"
2	6/3/2010 0:00:00	"92"	2	10.00	5					0			0	0		"Counting wheel"
2	6/3/2010 0:00:00	"D16"	1	20.00	5					0			0	0		"S-R cells"
2	6/3/2010 0:00:00	"D16"	2	1.00	1					0			0	0		"Counting wheel"
2	6/3/2010 0:00:00	"M10"	1	60.00	5					0			0	0		"S-R cells.  Debris"
2	6/3/2010 0:00:00	"M10"	2	15.00	5					0			0	0		"Counting wheel"
2	6/4/2010 0:00:00	"48"	1	40.00	5					0			0	0		"S-R cells.
Lots of fine organic debris."
2	6/4/2010 0:00:00	"48"	2	1.00	1					0			0	0		"Counting wheel"
2	6/4/2010 0:00:00	"54"	1	20.00	5					0			0	0		"S-R cells.  Lots of fine organic debris."
2	6/4/2010 0:00:00	"54"	2	1.00	1					0			0	0		"Counting wheel"
2	6/4/2010 0:00:00	"60"	1	20.00	5					0			0	0		"S-R cells.
Fine organic-looking debris"
2	6/4/2010 0:00:00	"60"	2	1.00	1					0			0	0		"Counting wheel"
2	6/4/2010 0:00:00	"64"	1	15.00	5					0			0	0		"S-R cells"
2	6/4/2010 0:00:00	"64"	2	1.00	1					0			0	0		"Counting wheel"
2	6/4/2010 0:00:00	"EZ2"	1	15.00	5					0			0	0		"S-R cells  Clumping debris"
2	6/4/2010 0:00:00	"EZ2"	2	1.00	1					0			0	0		"Counting wheel"
2	6/7/2010 0:00:00	"28"	1	125.00	7					0			0	0		"S-R cells.  Lots of sand/silt."
2	6/7/2010 0:00:00	"28"	2	15.00	5					0			0	0		
2	6/7/2010 0:00:00	"32"	1	25.00	5					0			0	0		"S-R cells."
2	6/7/2010 0:00:00	"32"	2	1.00	1					0			0	0		"Counting wheel"
2	6/7/2010 0:00:00	"S42"	1	60.00	5					0			0	0		"S-R cells.  Lots of fine debris."
2	6/7/2010 0:00:00	"S42"	2	1.00	1					0			0	0		"Counting wheel"
2	6/8/2010 0:00:00	"2"	1	80.00	5					0			0	0		"S-R cells"
2	6/8/2010 0:00:00	"2"	2	1.00	1					0			0	0		"Counting wheel"
2	6/8/2010 0:00:00	"4"	1	70.00	5					0			0	0		"S-R cells"
2	6/8/2010 0:00:00	"4"	2	1.00	1					0			0	0		"Counting wheel"
2	6/8/2010 0:00:00	"D41"	1	70.00	5					0			0	0		"S-R cells. Trichocerca look like photos of T. marina.  Also: organisms looking like Noctiluca miliar"
2	6/8/2010 0:00:00	"D41"	2	1.00	1					0			0	0		"Counting wheel"
2	6/8/2010 0:00:00	"D41A"	1	140.00	8					0			0	0		"S-R cells"
2	6/8/2010 0:00:00	"D41A"	2	1.00	1					0			0	0		"Counting wheel"
2	6/8/2010 0:00:00	"D6"	1	50.00	5					0			0	0		"S-R cells"
2	6/8/2010 0:00:00	"D6"	2	1.00	1					0			0	0		"Counting wheel"
2	7/1/2010 0:00:00	"86"	1	30.00	5					0			0	0		"S-R cells.  Organic debris."
2	7/1/2010 0:00:00	"86"	2	1.00	1					0			0	0		"Counting wheel"
2	7/1/2010 0:00:00	"92"	1	60.00	6					0			0	0		"S-R cells.  Lots of debris.
  Extra cell processed due to low organism counts."
2	7/1/2010 0:00:00	"92"	2	1.00	1					0			0	0		"Counting wheel"
2	7/1/2010 0:00:00	"D16"	1	20.00	5					0			0	0		"S-R cells  Lots of organic debris"
2	7/1/2010 0:00:00	"D16"	2	1.00	1					0			0	0		"Counting wheel"
2	7/1/2010 0:00:00	"M10"	1	250.00	15					0			0	0		"S-R cells;  LOTS of debris."
2	7/1/2010 0:00:00	"M10"	2	80.00	5					0			0	0		"Counting wheel;  LOTS of detritus"
2	7/2/2010 0:00:00	"74"	1	60.00	5					0			0	0		"S-R cells; fine organic debris."
2	7/2/2010 0:00:00	"74"	2	1.00	1					0			0	0		"Counting wheel"
2	7/2/2010 0:00:00	"D19"	1	20.00	5					0			0	0		
2	7/2/2010 0:00:00	"D19"	2	1.00	1					0			0	0		"Counting wheel"
2	7/2/2010 0:00:00	"D28"	1	20.00	5					0			0	0		"S-R cells;  fine organic debris"
2	7/2/2010 0:00:00	"D28"	2	1.00	1					0			0	0		"Counting wheel"
2	7/6/2010 0:00:00	"48"	1	130.00	7					0			0	0		"S-R Cells"
2	7/6/2010 0:00:00	"48"	2	1.00	1					0			0	0		"Counting wheel"
2	7/6/2010 0:00:00	"54"	1	120.00	7					0			0	0		"S-R cells."
2	7/6/2010 0:00:00	"54"	2	1.00	1					0			0	0		"Counting wheel"
2	7/6/2010 0:00:00	"60"	1	120.00	7					0			0	0		"S-R Cells"
2	7/6/2010 0:00:00	"60"	2	1.00	1					0			0	0		"Counting wheel"
2	7/6/2010 0:00:00	"64"	1	40.00	7					0			0	0		"S-R cells;  fine debris.  Extra cells processed to bring up numbers"
2	7/6/2010 0:00:00	"64"	2	1.00	1					0			0	0		"Counting wheel"
2	7/7/2010 0:00:00	"28"	1	80.00	5					0			0	0		"S-R cells"
2	7/7/2010 0:00:00	"28"	2	1.00	1					0			0	0		"Counting wheel"
2	7/7/2010 0:00:00	"32"	1	225.00	13					0			0	0		"S-R cells"
2	7/7/2010 0:00:00	"32"	2	1.00	1					0			0	0		"Counting wheel"
2	7/7/2010 0:00:00	"S42"	1	125.00	7					0			0	0		"S-R cells.  678 orgs @ 40 mls.
Try 125 mls."
2	7/7/2010 0:00:00	"S42"	2	1.00	1					0			0	0		"Counting wheel"
2	7/8/2010 0:00:00	"D41"	1	95.00	5					0			0	0		"detritus"
2	7/8/2010 0:00:00	"D41"	2	10.00	5					0			0	0		"Counting wheel"
2	7/8/2010 0:00:00	"D41A"	1	40.00	5					0			0	0		
2	7/8/2010 0:00:00	"D41A"	2	10.00	5					0			0	0		"Counting wheel"
2	7/8/2010 0:00:00	"D6"	1	100.00	6					0			0	0		"S-R cells.  Lots of fine organic silt."
2	7/8/2010 0:00:00	"D6"	2	1.00	1					0			0	0		"Counting wheel"
2	8/2/2010 0:00:00	"74"	1	40.00	5					0			0	0		"S-R cells;  lots of fine organic debris."
2	8/2/2010 0:00:00	"74"	2	1.00	1					0			0	0		"Counting wheel"
2	8/2/2010 0:00:00	"D19"	1	40.00	5					0			0	0		"melosira?"
2	8/2/2010 0:00:00	"D19"	2	10.00	5					0			0	0		"Counting wheel;  LOTS of polychaetes and algae(?) -fibrous clumps took ~2 hrs to remove enough to do"
2	8/2/2010 0:00:00	"D28"	1	20.00	5					0			0	0		"S-R cells;  lots of organic debris."
2	8/2/2010 0:00:00	"D28"	2	1.00	1					0			0	0		"Counting wheel"
2	8/3/2010 0:00:00	"86"	1	30.00	5					0			0	0		"S-R cells; lots of fine debris."
2	8/3/2010 0:00:00	"86"	2	1.00	1					0			0	0		"Counting wheel"
2	8/3/2010 0:00:00	"92"	1	110.00	6					0			0	0		"S-R cells."
2	8/3/2010 0:00:00	"92"	2	10.00	5					0			0	0		"Counting wheel (5 subsamples)"
2	8/3/2010 0:00:00	"D16"	1	30.00	5					0			0	0		"S-R cells;  lots of debris"
2	8/3/2010 0:00:00	"D16"	2	1.00	1					0			0	0		"Counting wheel"
2	8/3/2010 0:00:00	"M10"	1	20.00	5					0			0	0		"S-R cells; Lots of fine debris: Organisms very small! Several diaphanasoma too small to count."
2	8/3/2010 0:00:00	"M10"	2	1.00	5					0			0	0		"Counting wheel"
2	8/4/2010 0:00:00	"48"	1	115.00	6					0			0	0		"S-R cells. Moderate amount of organic debris."
2	8/4/2010 0:00:00	"48"	2	1.00	1					0			0	0		"Counting wheel; lots of detritus"
2	8/4/2010 0:00:00	"54"	1	100.00	6					0			0	0		"S-R cells"
2	8/4/2010 0:00:00	"54"	2	1.00	1					0			0	0		"Counting wheel"
2	8/4/2010 0:00:00	"60"	1	60.00	5					0			0	0		"S-R cells, fine debris."
2	8/4/2010 0:00:00	"60"	2	1.00	1					0			0	0		"Counting Wheel"
2	8/4/2010 0:00:00	"64"	1	20.00	6					0			0	0		"S-R cells; fine debris"
2	8/4/2010 0:00:00	"64"	2	1.00	1					0			0	0		"Counting wheel"
2	8/5/2010 0:00:00	"28"	1	70.00	5					0			0	0		"S-R cells;  lots of organic debris."
2	8/5/2010 0:00:00	"28"	2	1.00	1					0			0	0		"Counting wheel"
2	8/5/2010 0:00:00	"32"	1	30.00	5					0			0	0		"S-R cells"
2	8/5/2010 0:00:00	"32"	2	1.00	1					0			0	0		"Counting wheel"
2	8/5/2010 0:00:00	"S42"	1	95.00	5					0			0	0		"S-R cells; lots of fine organic debris."
2	8/5/2010 0:00:00	"S42"	2	1.00	1					0			0	0		"Counting wheel"
2	8/6/2010 0:00:00	"D41"	1	95.00	5					0			0	0		
2	8/6/2010 0:00:00	"D41"	2	1.00	5					0			0	0		"Counting wheel"
2	8/6/2010 0:00:00	"D41A"	1	95.00	5					0			0	0		
2	8/6/2010 0:00:00	"D41A"	2	10.00	5					0			0	0		"Counting wheel"
2	8/6/2010 0:00:00	"D6"	1	60.00	5					0			0	0		"S-R cells; Lots of debris!"
2	8/6/2010 0:00:00	"D6"	2	1.00	1					0			0	0		"Counting wheel"
2	9/13/2010 0:00:00	"74"	1	80.00	5					0			0	0		
2	9/13/2010 0:00:00	"74"	2	1.00	1					0			0	0		"Counting wheel"
2	9/13/2010 0:00:00	"D19"	1	25.00	5					0			0	0		"lots of detritus"
2	9/13/2010 0:00:00	"D19"	2	1.00	5					0			0	0		"Counting wheel; LOTS of algae fibers-  looks like pink spaghetti!"
2	9/13/2010 0:00:00	"D28"	1	10.00	5					0			0	0		"detritus"
2	9/13/2010 0:00:00	"D28"	2	1.00	1					0			0	0		"Counting wheel"
2	9/14/2010 0:00:00	"86"	1	9.00	5					0			0	0		"detritus"
